id,dateCreated,dateUpdated,slug,uri,postDate,contentId,title,field_bookReviewAuthor,field_bookReviewBookSubtitle,field_bookReview
7452,10/6/20 23:19,10/6/20 23:19,bomb,blog/2020/10/06/bomb,10/6/20 23:16,6485,Bomb,Steve Sheinkin,The Race to Build—and Steal—the World's Most Dangerous Weapon,"<p>Exciting. Stressful. Thrilling. When I started this book, it was hard to put down (I actually listened to it). I had some extra listening time, and so I finished it in less than a day. </p>"
7442,10/5/20 2:51,10/5/20 2:51,the-prison-epistles,blog/2020/10/04/the-prison-epistles,10/5/20 2:45,6466,The Prison Epistles,Lawrence R. Farley,"Philippians, Ephesians, Colossians, Philemon","<p>This book is a part of ""The Orthodox Bible Study Companion Series."" Yet as I made my way through it, there was very little that mentioned about the orthodox perspective. I would call this a good biblical, exegetical commentary. It is definitely on the concise end of the spectrum.</p><p>I do take issue with how Farley handles the Church and Israel in the first few chapters of Ephesians. I suspect that is tied into how the Orthodox Church as a whole handles the church and Israel in its theology. </p>"
7438,10/5/20 1:58,10/5/20 2:00,a-short-account-of-the-history-of-mathematics,blog/2020/10/04/a-short-account-of-the-history-of-mathematics,10/5/20 1:58,6454,A Short Account of the History of Mathematics,W. Rouse Ball,null,A uniquely short book on a deep subject. It is a great starting point for the history of Mathematics. <p> </p>
7435,10/5/20 1:37,10/5/20 1:37,punished-by-rewards,blog/2020/10/04/punished-by-rewards,10/5/20 1:29,6443,Punished by Rewards,Alfie Kohn,"The Trouble with Gold Stars, Incentive Plans, A's, Praise and Other Bribes","<p>Truly most will find this to be a controversial book. Alfie Kohn seems to know that, and he relentlessly drives home his premise. To me it was a fairly repetitive book, yet, I can see why repetition is necessary. Many people will dismiss Kohn's premise out of hand, and that is a shame. People should take the time to carefully consider what he has to say. There is significant merit to it. Sometimes Alfie is a little too jaded and negative about people and how they do things, and that will contribute to an unnecessary loss of impact. Punished by Rewards will impact my thinking for years to come. </p>"
7428,10/5/20 1:25,10/5/20 1:25,a-big-gospel-in-small-places,blog/2020/10/04/a-big-gospel-in-small-places,10/5/20 1:25,6416,A Big Gospel in Small Places,Stephen Witmer,Why Ministry in Forgotten Communities Matters,"<p>I pastor a small church in a small place. Thus, when I saw this book, I was immediately interested. As Stephen Witmer points out, plenty attention is giving these days to urban ministry models, but it seems rare when somebody gives attention to ministry to small places. He challenges us to think about the desire to have a ""large impact"" and to think through what type of impact we are to expect in gospel ministry. I'm glad I read the book, and I might need to read it semi-routinely. </p>"
7250,9/24/20 16:05,9/24/20 16:09,the-year-of-living-like-jesus,blog/2020/09/24/the-year-of-living-like-jesus,9/24/20 16:05,6384,The Year of Living like Jesus,Edward G. Dobson,My Journey of Discovering What Jesus Would Really Do,"<p>Books like Ed Dobson's will always be controversial. And, I deeply disagree with his approach. However, I still find value in reading a book like his. It causes me to think. People are confused on what it means to follow Jesus, and this confusion takes many forms. Ed's form is very dramatic while many other people wrestle with the subtle secondary and tertiary issues their church culture passes down to them. </p>"
7227,9/23/20 18:14,9/23/20 18:19,a-holy-ambition,blog/2020/09/23/a-holy-ambition,9/23/20 18:14,6356,A Holy Ambition,John Piper,To Preach Where Christ Has Not Been Named,"<p>Based on this book's title, I was hoping for more on a biblical view of ambition. John Piper does include this, but the majority of the book is on Great Commission living. The content is excellent, and the concept of ambition is tacitly dealt with throughout the book (directly in the beginning). I hope to revisit this book in the future and absorb it some more.</p>"
7215,9/22/20 16:52,9/22/20 16:52,rescuing-ambition,blog/2020/09/22/rescuing-ambition,9/22/20 16:50,6339,Rescuing Ambition,Dave Harvey,null,"<p>I have wanted to take a closer look at ambition for quite a while, and with this book I finally was able to do so. I am very pleased with Dave Harvey's theological foundation as well as his practical approach. There are aspects of his style that I don't like when authors write that way (I don't know the right way to describe), but I don't consider these as a significant drawback. </p>"
7209,9/18/20 23:41,9/19/20 1:46,none-greater,blog/2020/09/18/none-greater,9/18/20 23:38,6317,None Greater,Matthew Barrett,The Undomesticated Attributes of God,"<p>This might be the deepest book on the attributes of God I have read. Also, Barrett extensively quotes old authors, some from the early church era, which added to the richness of it for me.</p>"
7125,9/14/20 22:19,9/14/20 22:20,the-christian-soldier,blog/2020/09/14/the-christian-soldier,9/14/20 22:09,6306,The Christian Soldier,D. Martyn Lloyd-Jones,An Exposition of Ephesians 6:10-20,"<p>Anybody who is somewhat familiar with Martyn Lloyd-Jones (MLJ) knows of his skill in expounding the Scriptures. This last summer, I felt the need to level up personally on what it meant to Be Strong in the Lord and fighting our Spiritual fight, and MLJ was the first place I turned. He brought new clarity on our spiritual armor in a way I never have had. I will need to read this book again to fully absorb it.</p>
<p>Some of MLJ's illustrations and cultural references are out of date, but that is not the majority of the book. Also, there are portions of his exposition when he brings a huge amount of Scripture to bear to the point where he seems to have lost focus on the original passage. That, I know, is more of a stylistic opinion.</p>"
7121,9/12/20 23:37,9/13/20 1:11,jonathan-edwards,blog/2020/09/12/jonathan-edwards,9/12/20 23:30,6294,Jonathan Edwards,George Marsden,A Life,"<p>The name ""Jonathan Edwards"" towers upon the American theological landscape, yet I have only had brief forays into his actual life. George Marsden's account of him is full-featured, nuanced, and deep. Marsden at the beginning of the book states his mission was to present Edwards, as much as possible, within the context of the time he lived and with a strong focus on him personally. These goals strikes at the heart of my passion and how I look at life, and reading this book was a rich feast. George Marsden strikes the balance between presenting Edwards' great accomplishments and the realities of his struggles. </p>
<p>I learned so much about the theological views of Edwards' time as well is of the condition of the New England colonies as a whole through this book. It is easy to look back on these folks with criticism and disagreement, and I do not want to do that. Yet, because of Marsden's style, it makes it easier to muse on people, culture, governments, religion, and the bitter struggles of leadership. Thus, I find a greater ability to think critically (in a good way I hope) of folks during that time and our time today. </p>"
